uniqueID,drugName,condition,review_clean,rating,usefulCount,ae_flag,ae_label,ae_probabilities,ner_entities,symptoms_extracted,symptom_clusters,cluster_id
62609,Citalopram,Depression,"I started out taking lexapro for anxiety and depression. I took it for a month then had to switch to citalopram because of insurance issues. The side effects on citalopram have been troublesome including dry mouth, nausea, headaches sleepiness and feeling ""gaggy"". Worst of all though I have been having fits of anger and rage. I did not have these symptoms before taking the medicine. The suicidal thoughts are gone but the side effects just aren't worth it. I'm very glad to hear that it has worked well for some.",6,8,1,0,"[0.6865983009338379, 0.024267258122563362, 0.2891344130039215]","[('a month', 'DATE')]",[],[],
161091,Risperidone,Anxiety,"Really helped me with severe anxieties and mood swings. Calms me down, makes me less irritated and obsessive, helps me fall asleep. Better to take it before going to sleep. I tried taking it in the morning and couldn't get through the day (feeling too sleepy and out of it). It works wonders for those with extreme emotions.",9,132,0,2,"[0.43050554394721985, 0.03160941228270531, 0.5378850102424622]","[('the morning', 'TIME'), ('the day', 'DATE')]",[],[],
178205,Duloxetine,Anxiety,"Been on this medicine for almost 2 years. Went to max dose of 60mg. Did NOTHING for my depression, anxiety, back pain, or Fibromyalgia. Completely useless medication. And whats worse? You got it- WITHDRAWAL. I have been to the ER 4 times now since withdrawing from 60mg down to 30mg, so I am only half way weened off as of now. Extreme vertigo, nausea, dizziness, brain zaps, edge of panic all day into night. Worst experience I have every had after trying different anti-depressants for the last 7 years. Gave this medicine the last chance. After I get off it, may take me a year or more to ween the rest of the way down.",1,14,1,0,"[0.7691383957862854, 0.02370546944439411, 0.20715613663196564]","[('almost 2 years', 'DATE'), ('max', 'PERSON'), ('60', 'CARDINAL'), ('Fibromyalgia', 'GPE'), ('60', 'CARDINAL'), ('30', 'CARDINAL'), ('only half', 'CARDINAL'), ('all day', 'DATE'), ('the last 7 years', 'DATE')]",[],[],
177354,Duloxetine,Anxiety,I'm on cymbalta 30mg for my anxiety and depression and I have been on it for a month I have no side effects but nausea and being tired but that all went away in about 2 weeks but great meds works great for me,10,36,1,0,"[0.5780698657035828, 0.02493618242442608, 0.3969939351081848]","[('30', 'CARDINAL'), ('a month', 'DATE'), ('about 2 weeks', 'DATE')]",[],[],
72061,Tramadol,Depression,"I have been on just about every antidepressant you can name. They started giving me bad side effects like constipation so I had to stop taking them. For about two years I could hardly get out of bed in the morning, I was suffering from severe depression and had absolutly no motivation to do anything. I had gotten tennis elbow and the doc put me on tramadol. Within a couple days not only did it help with the pain but I started feeling my depression lifting as well as my motivation. I told the doctor it was working great for my depression so he kept me on it. I take 150 mg a day. I no longer sleep all day and have even decided to go back to school. It helps with not only my motivation and depression it helps me concentrate. I love it!",10,92,0,2,"[0.4220193326473236, 0.02759767696261406, 0.5503829717636108]","[('about two years', 'DATE'), ('the morning', 'TIME'), ('doc', 'ORG'), ('a couple days', 'DATE'), ('150', 'CARDINAL'), ('all day', 'DATE')]",[],[],
160521,Buspirone,Anxiety,"I am new to the anxiety realm, and have already tried a few different meds (xanax, ativan, buspar) and so far buspar has shown the most promise. However, even on buspar I still experience sporadic chest pressure, sharp pains in the chest, brain buzz, and muscle twitches. Today the chest issues were so bad that I had to take a xanax. I am typically against prescribed meds, and this is really the first time in my life taking them. The side effects and other dangers scare the crap out of me, but I need to figure out how to subdue my anxiety. Does anyone have any suggestions?",5,44,1,0,"[0.5816702842712402, 0.02962452732026577, 0.38870516419410706]","[('buspar', 'PERSON'), ('Today', 'DATE'), ('first', 'ORDINAL')]",[],[],
225900,Bupropion,Depression,"I have been on this for over a month and there is good news and bad news. Good news is the pill works very well. Bad news is lots of side effects. I am dizzy, unstable on my feet, light headaches, low energy and others. I have lost about 8 pounds which is good. Today my Doctor cut my dose in half. I hope this keeps working because it works on depression.",8,6,0,2,"[0.4707885682582855, 0.030172131955623627, 0.49903929233551025]","[('about 8 pounds', 'QUANTITY'), ('Today', 'DATE'), ('half', 'CARDINAL')]",[],[],
140524,Escitalopram,Anxiety,"I took it on first day 10 mg ! Shaking of body , confusion , vomited 4 times , feeling sick , can't talk as much through mouth due to confusion . Burning sensation in body , passing out . Etc ! Don't take it if it's worse",1,12,1,0,"[0.7525346875190735, 0.027060480788350105, 0.22040486335754395]","[('first day 10', 'DATE'), ('4', 'CARDINAL')]",[],[],
61439,Citalopram,Depression,"I was put on 20mg citalopram in October 2016. I have always had issues with depression but managed to get myself through by exercising. I lost my nan in the January and the grief was a bit too much. Anxiety depression and awful paranoia and panic attacks. I was promised it was for 3-6 months and then I would be off. No side effects nothing to worry about. But I feel hungover or foggy most mornings it takes a lot to motivate me. Where I used to get up and go to the gym or to a class I don't want to, I doubt myself all the time. I feel constantly tired and numb with no feeling whatsoever I have put on weight and feel so uncomfortable in my own skin",7,6,1,0,"[0.7337332367897034, 0.02585531771183014, 0.2404114007949829]","[('20', 'CARDINAL'), ('October 2016', 'DATE'), ('January', 'DATE'), ('3-6 months', 'DATE')]",[],[],
49817,Gabapentin,Anxiety,"I have been taking gabapentin...for awhile now. Me & my husband both. And it works wonders with our depression, anxiety. It also keeps us from craving drugs or alcohol. It helps with my social anxiety as well. We think its a miracle drug. As far as we're concerned.",10,128,1,0,"[0.5086793303489685, 0.031959883868694305, 0.4593607783317566]","[('gabapentin', 'NORP')]",[],[],
170069,Quetiapine,Depression,"First of all, for all the people writing reviews that haven't been on this drug for AT LEAST 4-6 WEEKS your reviews are almost invalid, this drug is as two-faced as many make it out to be and for those people they just aren't giving it enough time to see both sides of it. I have been on and off Seroquel for a few years now and currently taking 150mg at night for the past 3 months. It helped with anxiety and sleep which was great! I was less intimidated and anxious at school and with friends. However, it seriously affected my mood, constantly shifting from agitated to blunted, my concentration, my dreams, weight and eventually, over the course of about six weeks, caused one of the most serious relapses in my depression in years. Be careful!",3,11,1,0,"[0.6307709217071533, 0.025709355250000954, 0.3435197174549103]","[('First', 'ORDINAL'), ('AT LEAST 4-6', 'CARDINAL'), ('two', 'CARDINAL'), ('Seroquel', 'PERSON'), ('a few years', 'DATE'), ('150', 'CARDINAL'), ('night', 'TIME'), ('the past 3 months', 'DATE'), ('about six weeks', 'DATE'), ('one', 'CARDINAL'), ('years', 'DATE')]",[],[],
50099,Gabapentin,Anxiety,"I've been trough a lot of trauma, lost my family, just had a baby and now looking forward to a Euro-trip. This drug is a life-saver, after trying a lot. Makes me feel good, lot less anxiety and safe to take it while taking care of my daughter. You found the right one! ;-)",10,100,0,2,"[0.25449830293655396, 0.035517800599336624, 0.7099838852882385]","[('Euro', 'ORG')]",[],[],
94351,Trintellix,Depression,"Horrible side effects. Was on for 1 month but was nauseated and vomited every day for that month. I give it a two only because it didn't make me suicidal, as some other Rx's have (cough-Cymbalta) Now on Viibryd and doing much better (and not vomiting!) :)",2,33,1,0,"[0.6805847883224487, 0.026411550119519234, 0.2930036187171936]","[('1 month', 'DATE'), ('every day', 'DATE'), ('that month', 'DATE'), ('two', 'CARDINAL'), ('Viibryd', 'ORG')]",[],[],
225474,Bupropion,Anxiety,"I just started taking this.I have severe stress and anxiety. My son has disabilities, G-tube, needs a lot of help. I find I am just exhausted on a daily basis. I would literally rub my hands till they bled and crack open because I was so over stressed about my boy. He is so sweet I found my self crying over littlest thing that would go wrong at school or at the playground. Now I can go and enjoy myself without the worry 24/7. My hands are slowly getting better with help of UVB Light Therapy but the meds are a MUST. I used to love to knit But I had to stop because they were so painful! Now I can go for walks with out huffing and puffing.I hope with the help of my Doctor that I can find balance and peace without yelling at my boy or husband.",4,53,0,2,"[0.4006180763244629, 0.030841389670968056, 0.5685405731201172]","[('daily', 'DATE')]",[],[],
201513,Zoloft,Depression,"I started taking Zoloft about a month ago, in the first week i had some diarrhea and experienced some insomnia, but it soon disappeared. Within three weeks my depression and anxiety subsided. This medication changed my life.",7,131,1,0,"[0.766117513179779, 0.02358519844710827, 0.2102973461151123]","[('Zoloft', 'GPE'), ('about a month ago', 'DATE'), ('the first week', 'DATE'), ('three weeks', 'DATE')]",[],[],
168680,Vilazodone,Depression,"I have been unable to take antidepressants due their side effects. I had pretty much given up trying to feel ""normal"". I saw a new Dr. And she gave me viibryd samples. I have little to no side effects except for occasional diarrhea. For the first time in a really long time, I feel good. I don't feel like a zombie, and I am able to get up and live. I do take the medication earlier in the day because it can cause me to keep me awake. 3pm seems to work out well. I haven't gained weight on it, but I tend to bloat more if I eat poorly. I just wish I didn't have to go broke to function well.",8,49,0,2,"[0.19863682985305786, 0.02922666445374489, 0.7721364498138428]","[('first', 'ORDINAL'), ('3pm', 'TIME')]",[],[],
45388,Fluoxetine,Depression,"I've been on this med for a year and it works wonders for me, gives me Energy And the drive to do things more, I've also lost weight and feels good...",1,18,0,2,"[0.12911929190158844, 0.04708988964557648, 0.8237908482551575]","[('a year', 'DATE'), ('Energy', 'ORG')]",[],[],
184174,Hydroxyzine,Anxiety,"This drug is so incredibly strong. I was prescribed 25 mg for anxiety. I tried it for the first time tonight and I felt the effects after an hour. It made me feel even more anxious because it was so strong and I was not expecting it to be like this. It feels like a really strong/weird high. I was having a little issues breathing and I was seriously considering going to the ER. If you have bad anxiety I would not recommend this drug. I did however pass out after 3 hours and I had the coolest dream! I just woke up after about 3 hours of sleep, even though the purpose was to keep me asleep. If you do take this drug, I recommend taking it at night because you will pass out and be extremely slow and sluggish. I'm just happy to be alive!! :)",1,23,0,2,"[0.30869919061660767, 0.026919279247522354, 0.6643814444541931]","[('25', 'CARDINAL'), ('first', 'ORDINAL'), ('tonight', 'TIME'), ('an hour', 'TIME'), ('ER', 'GPE'), ('3 hours', 'TIME'), ('about 3 hours', 'TIME'), ('night', 'TIME')]",[],[],
